movieId,title,year
6030,Girls! Girls! Girls!,1962
6031,Imitation of Life,1959
6035,Pépé le Moko,1937
6037,Summer Lovers,1982
6040,Darkness Falls,2003
6041,Amen.,2002
6045,Bullet,1996
6047,Dead Reckoning,1947
6057,Biker Boyz,2003
6058,Final Destination 2,2003
6062,Lost in La Mancha,2002
6063,May,2002
6067,Ordinary Decent Criminal,2000
6073,Victim,1961
6078,Firefox,1982
6096,Making Love,1982
6099,Megaforce,1982
6101,Missing,1982
6104,Monty Python Live at the Hollywood Bowl,1982
6105,Moonlighting,1982
6109,One from the Heart,1982
6115,Personal Best,1982
6117,Privates on Parade,1982
6127,Shoot the Moon,1982
6134,Starstruck,1982
6135,Still of the Night,1982
6139,Tempest,1982
6153,Zapped!,1982
6155,How to Lose a Guy in 10 Days,2003
6156,Shanghai Knights,2003
6157,Daredevil,2003
6159,All the Real Girls,2003
6166,Dennis the Menace,1993
6167,Stand-In,1937
6168,10 to Midnight,1983
6173,Into the West,1992
6176,Mr. Majestyk,1974
6177,Murphy's Law,1986
6180,Q & A,1990
6183,Pillow Talk,1959
6185,Dark Blue,2003
6186,Gods and Generals,2003
6188,Old School,2003
6193,Poolhall Junkies,2002
6196,Cradle 2 the Grave,2003
6197,Spider,2002
6198,American Heart,1992
6200,Insignificance,1985
6201,Lady Jane,1986
6212,Bringing Down the House,2003
6213,Tears of the Sun,2003
6215,Laurel Canyon,2002
6218,Bend It Like Beckham,2002
6220,Willard,2003
6222,Prozac Nation,2001
6223,Spun,2001
6225,King of Kings,1961
6230,Bang the Drum Slowly,1973
6233,Born Yesterday,1993
6234,Equus,1977
6236,Fear Strikes Out,1957
6238,Green Card,1990
6239,Journey to the Center of the Earth,1959
6244,Salaam Bombay!,1988
6245,Sweet Charity,1969
6247,Women in Love,1969
6250,Dreamcatcher,2003
6251,Piglet's Big Movie,2003
6252,View from the Top,2003
6261,Wind,1992
6263,Basic,2003
6265,Head of State,2003
6266,What a Girl Wants,2003
6267,Assassination Tango,2002
6269,Stevie,2002
6273,In a Lonely Place,1950
6281,Phone Booth,2002
6285,Levity,2003
6287,Anger Management,2003
6288,Better Luck Tomorrow,2002
6290,House of 1000 Corpses,2003
6293,XX/XY,2002
6294,Bulletproof Monk,2003
6297,Holes,2003
6298,Malibu's Most Wanted,2003
6301,Straw Dogs,1971
6302,Beginning of the End,1957
6304,Brainscan,1994
6305,Fahrenheit 451,1966
6308,Legal Eagles,1986
6310,Memories of Me,1988
6313,Sibling Rivalry,1990
6314,Undercover Blues,1993
6315,Wildcats,1986
6320,Scenes from a Mall,1991
6322,Confidence,2003
6323,Identity,2003
6326,City of Ghosts,2002
6329,Manic,2001
6330,People I Know,2002
6331,Spellbound,2002
6337,Owning Mahowny,2003
6338,Daddy Day Care,2003
6347,Beat Street,1984
6348,Breakin' 2: Electric Boogaloo,1984
6349,Breakin',1984
6356,Gunfight at the O.K. Corral,1957
6357,High Society,1956
6358,Kiss Me Kate,1953
6366,Dracula: Pages from a Virgin's Diary,2001
6367,Down with Love,2003
6373,Bruce Almighty,2003
6377,Finding Nemo,2003
6379,Wrong Turn,2003
6380,Capturing the Friedmans,2003
6385,Whale Rider,2002
6388,Regeneration,1997
6390,Silk Stockings,1957
6391,Snowball Express,1972
6401,Rio Lobo,1970
6409,Bend of the River,1952
6410,Car Wash,1976
6411,Come September,1961
6412,Destry Rides Again,1939
6416,King Rat,1965
6417,Live Wire,1992
6422,Shenandoah,1965
6423,Straight Talk,1992
6424,Oscar,1991
6428,Two Mules for Sister Sara,1970
6429,Winchester '73,1950
6431,Battle Cry,1955
6434,"Objective, Burma!",1945
6437,13 Rue Madeleine,1947
6440,Barton Fink,1991
6441,Battle of Britain,1969
6447,Duel at Diablo,1966
6449,From the Terrace,1960
6450,"Heaven Knows, Mr. Allison",1957
6453,Man of Aran,1934
6454,Music Box,1989
6455,North to Alaska,1960
6464,Good Burger,1997
6466,Mississippi Masala,1991
6473,Half Moon Street,1986
6476,Shattered,1991
6480,Thoroughly Modern Millie,1967
6482,Dumb and Dumberer: When Harry Met Lloyd,2003
6483,From Justin to Kelly,2003
6484,Hollywood Homicide,2003
6495,Experiment in Terror,1962
6499,Orphans of the Storm,1921
6502,28 Days Later,2002
6503,Charlie's Angels: Full Throttle,2003
6516,Anastasia,1956
6518,Flight of the Intruder,1991
6519,Fun with Dick and Jane,1977
6520,Knights of the Round Table,1953
6523,Mr. Baseball,1992
6527,Scaramouche,1952
6528,Start the Revolution Without Me,1970
6532,Up the Sandbox,1972
6533,"What's Up, Doc?",1972
6534,Hulk,2003
6535,"Legally Blonde 2: Red, White & Blonde",2003
6536,Sinbad: Legend of the Seven Seas,2003
6537,Terminator 3: Rise of the Machines,2003
6538,Swimming Pool,2003
6539,Pirates of the Caribbean: The Curse of the Black Pearl,2003
6545,I Capture the Castle,2003
6547,Northfork,2003
6548,Bad Boys II,2003
6549,How to Deal,2003
6550,Johnny English,2003
6552,Dirty Pretty Things,2002
6554,Garage Days,2002
6558,Curly Sue,1991
6559,Little Giants,1994
6560,Loose Cannons,1990
6562,Spencer's Mountain,1963
6564,Lara Croft Tomb Raider: The Cradle of Life,2003
6565,Seabiscuit,2003
6566,Spy Kids 3-D: Game Over,2003
6567,Buffalo Soldiers,2001
6568,Camp,2003
6569,Hotel,2001
6572,Scorched,2003
6573,Avanti!,1972
6574,Eve of Destruction,1991
6575,Gator,1976
6579,"One, Two, Three",1961
6584,"What's Up, Tiger Lily?",1966
6587,Gigli,2003
6588,And Now... Ladies and Gentlemen...,2002
6593,Freaky Friday,2003
6595,S.W.A.T.,2003
6598,Step Into Liquid,2002
6599,Accattone,1961
6602,Brain Damage,1988
6611,Umberto D.,1952
6614,I Love You to Death,1990
6615,Freddy vs. Jason,2003
6616,Grind,2003
6617,Open Range,2003
6619,Uptown Girls,2003
6620,American Splendor,2003
6623,Passionada,2002
6624,Agent Cody Banks,2003
6628,Hot Dog... The Movie,1984
6629,House of Wax,1953
6637,Thrashin',1986
6638,Valley Girl,1983
6639,Wait Until Dark,1967
6642,Showdown in Little Tokyo,1991
6645,THX 1138,1971
6650,Kind Hearts and Coronets,1949
6651,Ash Wednesday,2002
6652,Joe Kidd,1972
6658,10,1979
6659,Tremors,1990
6664,Commando,1985
6665,Dracula,1979
6667,Waco: The Rules of Engagement,1997
6672,War Photographer,2001
6679,Revolution OS,2001
6682,Earth,1998
6683,Fire,1996
6685,Marci X,2003
6687,My Boss's Daughter,2003
6695,Jeepers Creepers 2,2003
6696,Bollywood/Hollywood,2002
6699,Once Upon a Time in the Midlands,2002
6701,Zero Day,2002
6707,Cabin Fever,2002
6708,Matchstick Men,2003
6709,Once Upon a Time in Mexico,2003
6710,Dummy,2002
6711,Lost in Translation,2003
6720,Kuffs,1992
6724,Paper Moon,1973
6725,Sgt. Pepper's Lonely Hearts Club Band,1978
6731,Day of the Dead,1985
6732,"Hello, Dolly!",1969
6734,Memoirs of an Invisible Man,1992
6736,See No Evil,1971
6740,Bingo,1991
6743,Jungle Book,1942
6744,Once Bitten,1985
6746,Squirm,1976
6750,Anything Else,2003
6751,Cold Creek Manor,2003
6753,Secondhand Lions,2003
6754,Underworld,2003
6755,Bubba Ho-tep,2002
6760,In This World,2002
6763,Duplex,2003
6765,Under the Tuscan Sun,2003
6768,Luther,2003
6774,Videodrome,1983
6777,Judgment at Nuremberg,1961
6779,"Same Time, Next Year",1978
6785,Seven Brides for Seven Brothers,1954
6786,Kiss of the Spider Woman,1985
6787,All the President's Men,1976
6790,Avalon,2001
6793,Beethoven,1992
6794,Beethoven's 2nd,1993
6795,Black Moon Rising,1986
6797,Bugsy,1991
6798,Bugsy Malone,1976
6800,Cobra,1986
6802,Consenting Adults,1992
6805,Crying Freeman,1995
6808,Where Eagles Dare,1968
6809,Tightrope,1984
6810,Sleeping with the Enemy,1991
6811,PCU,1994
6815,Into the Night,1985
6816,Three O'Clock High,1987
6820,Ginger Snaps,2000
6821,More American Graffiti,1979
6823,Under Suspicion,1992
6827,It's Pat,1994
6830,Sudden Fear,1952
6832,Regarding Henry,1991
6837,Love Affair,1939
6842,Images,1972
6843,Eureka,1986
6850,Leap of Faith,1992
6852,In Cold Blood,1967
6856,Yankee Doodle Dandy,1942
6862,Out of Time,2003
6863,School of Rock,2003
6868,Wonderland,2003
6870,Mystic River,2003
6873,Intolerable Cruelty,2003
6874,Kill Bill: Vol. 1,2003
6879,Runaway Jury,2003
6881,Pieces of April,2003
6883,Sylvia,2003
6884,Veronica Guerin,2003
6885,In the Cut,2003
6886,Beyond Borders,2003
6887,Radio,2003
6888,Scary Movie 3,2003
6889,Brother Bear,2003
6890,Elephant,2003
6896,Shoah,1985
6898,Sweet Sixteen,2002
6900,Black Sunday,1977
6902,Interstate 60,2002
6912,You'll Never Get Rich,1941
6914,Preaching to the Perverted,1997
6923,Sherlock Holmes and the Voice of Terror,1942
6924,Sherlock Holmes Faces Death,1943
6925,Sherlock Holmes in Washington,1943
6932,Shattered Glass,2003
6936,Elf,2003
6938,Billabong Odyssey,2003
6942,Love Actually,2003
6944,Father of the Bride,1991
6946,Looney Tunes: Back in Action,2003
6947,Master and Commander: The Far Side of the World,2003
6948,Tupac: Resurrection,2003
6952,Gothika,2003
6953,21 Grams,2003
6957,Bad Santa,2003
6959,Timeline,2003
6963,Devil's Playground,2002
6964,Dance with a Stranger,1985
6966,Darkman,1990
6967,Dead of Night,1945
6970,Desk Set,1957
6973,Final Analysis,1992
6975,Funny Games,1997
6977,New Jack City,1991
6979,WarGames,1983
6980,Mr. Hobbs Takes a Vacation,1962
6983,Jane Eyre,1944
6986,Ben-Hur: A Tale of the Christ,1925
6989,Gorky Park,1983
6990,The Great Train Robbery,1978
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984
6992,Guarding Tess,1994
6993,Hannah and Her Sisters,1986
6995,Hercules in New York,1970
6996,Highlander II: The Quickening,1991
6997,Hoffa,1992
6999,Housesitter,1992
7000,Hudson Hawk,1991
7001,Invasion of the Body Snatchers,1978
7004,Kindergarten Cop,1990
7005,King Ralph,1991
7006,Knight Moves,1992
7009,Lorenzo's Oil,1992
7012,Mr. Destiny,1990
7015,Only the Lonely,1991
7016,Over the Top,1987
7017,Passenger 57,1992
7018,Presumed Innocent,1990
7019,Project X,1987
7020,Proof,1991
7021,Pure Luck,1991
7026,Summer School,1987
7027,Silverado,1985
7028,Quick Change,1990
7030,Radio Flyer,1992
7032,Revenge,1990
7035,Streets of Fire,1984
7036,Teen Wolf,1985
7038,Things You Can Tell Just by Looking at Her,2000
7039,Thunderheart,1992
7040,To Live and Die in L.A.,1985
7044,Wild at Heart,1990
7047,Year of the Dragon,1985
7048,Nothing to Lose,1997
7050,Follow the Fleet,1936
7052,Mary of Scotland,1936
7053,Roberta,1935
7054,Little Women,1949
7055,Swing Time,1936
7058,Life with Father,1947
7059,National Velvet,1944
7060,Jesus Christ Superstar,1973
7061,Dark Victory,1939
7062,Birdman of Alcatraz,1962
7070,Red River,1948
7072,Stagecoach,1939
7076,Bullitt,1968
7078,Jezebel,1938
7080,42nd Street,1933
7081,I'm No Angel,1933
7082,That Touch of Mink,1962
7083,Sweet Dreams,1985
7084,"Play It Again, Sam",1972
7085,Send Me No Flowers,1964
7086,Pygmalion,1938
7089,Amarcord,1973
7091,Horse Feathers,1932
7092,Anna Karenina,1935
7095,Looking for Mr. Goodbar,1977
7100,CrissCross,1992
7101,Doc Hollywood,1991
7102,Dragnet,1987
7104,1941,1979
7107,Foul Play,1978
7112,Accident,1967
7119,Crazy People,1990
7121,Adam's Rib,1949
7123,Naked Lunch,1991
7124,Grass,1999
7128,Things to Come,1936
7129,Queen of Hearts,1989
7130,Darling,1965
7133,Metalstorm: The Destruction of Jared-Syn,1983
7139,In America,2002
7147,Big Fish,2003
7149,Something's Gotta Give,2003
7150,Stuck on You,2003
7151,Girl with a Pearl Earring,2003
7154,Mona Lisa Smile,2003
7155,Calendar Girls,2003
7158,House of Sand and Fog,2003
7160,Monster,2003
7161,Cheaper by the Dozen,2003
7162,Cold Mountain,2003
7163,Paycheck,2003
7164,Peter Pan,2003
7167,Japanese Story,2003
7169,Chasing Liberty,2004
7173,Along Came Polly,2004
7175,Torque,2004
7177,Osama,2003
7180,Odds Against Tomorrow,1959
7181,Ship of Fools,1965
7183,There's a Girl in My Soup,1970
7185,Real Men,1987
7191,Blame It on the Bellboy,1992
7198,The Pick-up Artist,1987
7207,Where the Boys Are,1960
7208,Dr. Jekyll and Mr. Hyde,1941
7210,My Darling Clementine,1946
7211,People Will Talk,1951
7212,I Was a Male War Bride,1949
7213,Divorce American Style,1967
7214,Kiss Them for Me,1957
7215,To Have and Have Not,1944
7216,High Sierra,1941
7217,Dark Passage,1947
7219,They Drive by Night,1940
7221,Platinum Blonde,1931
7223,D.O.A.,1950
7225,Pumping Iron,1977
7228,Cool World,1992
7232,Heat and Dust,1983
7243,Intolerance: Love's Struggle Throughout the Ages,1916
7247,Chitty Chitty Bang Bang,1968
7249,Plaza Suite,1971
7251,Where the Day Takes You,1992
7253,It,1927
7254,The Butterfly Effect,2004
7255,Win a Date with Tad Hamilton!,2004
7256,Touching the Void,2003
7259,You Got Served,2004
7263,Miracle,2004
7267,Who's the Man?,1993
7274,Let's Do It Again,1975
7275,Uptown Saturday Night,1974
7280,Blacula,1972
7283,Swing Shift,1984
7284,Trespass,1992
7285,Thirteen,2003
7286,Simple Men,1992
7293,50 First Dates,2004
7294,Welcome to Mooseport,2004
7300,Vanishing Point,1971
7303,The Diary of Anne Frank,1959
7304,Allegro non troppo,1977
7305,Black Widow,1987
7308,King Solomon's Mines,1985
7310,Raw Deal,1986
7311,"Goodbye, Mr. Chips",1939
7313,Fire Birds,1990
7315,Against the Ropes,2004
7316,Confessions of a Teenage Drama Queen,2004
7317,EuroTrip,2004
7319,Club Dread,2004
7320,Dirty Dancing: Havana Nights,2004
7321,Twisted,2004
7323,"Good bye, Lenin!",2003
7324,Hidalgo,2004
7325,Starsky & Hutch,2004
7327,Persona,1966
7330,Tokyo Joe,1949
7335,Pickup on South Street,1953
7338,Richard III,1955
7340,Just One of the Guys,1985
7345,Agent Cody Banks 2: Destination London,2004
7347,Secret Window,2004
7348,Spartan,2004
7354,Mad Dog and Glory,1993
7357,Peyton Place,1957
7360,Dawn of the Dead,2004
7361,Eternal Sunshine of the Spotless Mind,2004
7362,Taking Lives,2004
7364,Intermission,2003
7366,Jersey Girl,2004
7369,Scooby-Doo 2: Monsters Unleashed,2004
7371,Dogville,2003
7373,Hellboy,2004
7374,Home on the Range,2004
7376,Walking Tall,2004
7379,The Alamo,2004
7380,Ella Enchanted,2004
7383,Shade,2003
7385,Twentynine Palms,2003
7387,Dawn of the Dead,1978
7389,One Million Years B.C.,1966
7391,"Mother, Jugs & Speed",1976
7392,Bandolero!,1968
7395,Cheaper by the Dozen,1950
7399,Ned Kelly,1970
7408,Jack and the Beanstalk,1952
7414,Going in Style,1979
7419,After Hours,1985
7437,Connie and Carla,2004
7438,Kill Bill: Vol. 2,2004
7440,Paper Clips,2004
7442,Young Adam,2003
7444,13 Going on 30,2004
7445,Man on Fire,2004
7448,Envy,2004
7449,Godsend,2004
7450,Laws of Attraction,2004
7451,Mean Girls,2004
7453,New York Minute,2004
7454,Van Helsing,2004
7458,Troy,2004
7460,Coffee and Cigarettes,2003
7475,Raid,2003
7478,Swimming to Cambodia,1987
7479,Watch on the Rhine,1943
7480,Under Fire,1983
7481,Enemy Mine,1985
7482,Enter the Dragon,1973
7484,Gimme Shelter,1970
7487,Henry & June,1990
7492,Martin,1977
7502,Band of Brothers,2001
7521,Mercy,2000
7541,100 Girls,2000
7560,Fail-Safe,1964
7561,Paperhouse,1988
7562,Dobermann,1997
7566,28 Up,1985
7569,You Only Live Twice,1967
7570,Octopussy,1983
7573,Never Say Never Again,1983
7578,Midnight,1939
7579,Pride and Prejudice,1940
7583,In This Our Life,1942
7584,Woman of the Year,1942
7585,Summertime,1955
7613,White Palace,1990
7614,Oklahoma!,1955
7615,Desert Hearts,1985
7616,Body Double,1984
7617,Rooster Cogburn,1975
7618,Chaplin,1992
7624,School Ties,1992
7626,Switch,1991
7636,Raising Cain,1992
7637,Irma Vep,1996
7647,Noises Off...,1992
7649,Babylon 5: In the Beginning,1998
7669,Pride and Prejudice,1995
7701,Look Who's Talking Too,1990
7705,Pat and Mike,1952
7706,Animal Crackers,1930
7707,"He Said, She Said",1991
7708,Bedazzled,1967
7713,Cat People,1942
7714,Camelot,1967
7725,On Deadly Ground,1994
7727,Protocol,1984
7730,Matinee,1993
7743,Explorers,1985
7748,Pierrot le fou,1965
7751,Strange Cargo,1940
7757,Jason and the Argonauts,1963
7770,Treasure Island,1990
7772,Undercurrent,1946
7781,Twister,1990
7782,Sniper,1993
7786,Genghis Blues,1999
7791,Internal Affairs,1990
7810,Babylon 5: A Call to Arms,1999
7811,Babylon 5: The River of Souls,1998
7812,Babylon 5: Thirdspace,1998
7815,True Stories,1986
7817,Zardoz,1974
7822,Mogambo,1953
7827,Cypher,2002
7831,Another Thin Man,1939
7833,Shadow of the Thin Man,1941
7834,After the Thin Man,1936
7835,Song of the Thin Man,1947
7836,Woodstock,1970
7839,Love Crazy,1941
7840,Gunga Din,1939
7842,Dune,2000
7846,Tremors 3: Back to Perfection,2001
7881,White Zombie,1932
7883,I Walked with a Zombie,1943
7888,How to Succeed in Business Without Really Trying,1967
7890,The Left Handed Gun,1958
7895,Bring Me the Head of Alfredo Garcia,1974
7896,Ride the High Country,1962
7898,Junior Bonner,1972
7916,Gidget,1959
7917,Wild in the Streets,1968
7920,Desperate Living,1977
7932,Dark Days,2000
7934,Zelig,1983
7946,Reflections in a Golden Eye,1967
7947,Under the Volcano,1984
7948,Wise Blood,1979
7976,Ken Park,2002
7979,Monterey Pop,1968
7983,Broadway Danny Rose,1984
7988,Space Truckers,1996
7991,Death Race 2000,1975
8008,Brigadoon,1954
8009,Marjorie Morningstar,1958
8025,The Thief,1997
8033,How to Steal a Million,1966
8037,Non-Stop,1996
8041,Passed Away,1992
8042,Mean Streets,1973
8044,I Am a Fugitive from a Chain Gang,1932
8045,Hamburger Hill,1987
8056,Harper,1966
8094,Bad Day at Black Rock,1955
8119,Crossroads,1986
8123,Sammy and Rosie Get Laid,1987
8125,Sunrise: A Song of Two Humans,1927
8126,Shock Corridor,1963
8131,Pursuit of Happiness,2001
8132,Gladiator,1992
8143,Lola Montès,1955
8147,Charly,1968
8153,Lust for Life,1956
8158,Rush,1991
8167,Captain Blood,1935
8169,*batteries not included,1987
8183,Educating Rita,1983
8191,Anne of the Thousand Days,1969
8201,At Play in the Fields of the Lord,1991
8206,Mystery of the Wax Museum,1933
8225,Night of the Living Dead,1990
8227,Drums Along the Mohawk,1939
8232,I Love You Again,1940
8235,Safety Last!,1923
8236,While the City Sleeps,1956
8239,Viridiana,1961
8254,Arizona Dream,1993
8256,Queen Christina,1933
8257,Battleground,1949
8259,Hooper,1978
8263,Take Me Out to the Ball Game,1949
8265,Frogs,1972
8266,Purple Rain,1984
8268,Point of No Return,1993
8272,Cromwell,1970
8327,Dolls,2002
8330,Our Man in Havana,1959
8332,Sunday Bloody Sunday,1971
8335,Make Way for Tomorrow,1937
8338,Black Narcissus,1947
8340,Escape from Alcatraz,1979
8341,Oliver Twist,1948
8360,Shrek 2,2004
8363,Soul Plane,2004
8366,Saved!,2004
8368,Harry Potter and the Prisoner of Azkaban,2004
8369,Mindhunters,2004
8376,Napoleon Dynamite,2004
8381,For Me and My Gal,1942
8385,Lover Come Back,1961
8387,Police Academy: Mission to Moscow,1994
8410,Suddenly,1954
8422,Kings Row,1942
8425,Meet the Applegates,1991
8446,Sands of Iwo Jima,1949
8451,Blackboard Jungle,1955
8462,Executive Suite,1954
8463,Johnny Belinda,1948
8464,Super Size Me,2004
8465,Johnny Eager,1942
8478,"Distant Voices, Still Lives",1988
8481,Northwest Passage,1940
8487,Please Don't Eat the Daisies,1960
8491,White Heat,1949
8493,Memphis Belle,1990
8502,Show Boat,1951
8503,Ivanhoe,1952
8506,Fear X,2003
8507,Freaks,1932
8512,Silent Movie,1976
8520,Deep Cover,1992
8521,Dr. Jekyll and Mr. Hyde,1931
8522,My Little Chickadee,1940
8526,Around the World in 80 Days,2004
8527,I'll Sleep When I'm Dead,2003
8530,Dear Frankie,2004
8531,White Chicks,2004
8535,De-Lovely,2004
8540,Back to Bataan,1945
8571,Bob & Carol & Ted & Alice,1969
8573,Reconstruction,2003
8576,Kopps,2003
8578,Undead,2003
8580,Into the Woods,1991
8581,Pirates of Silicon Valley,1999
8582,Manufacturing Consent: Noam Chomsky and the Media,1992
8584,Leave Her to Heaven,1945
8585,Rapa Nui,1994
8586,Roxie Hart,1942
8588,Killing Me Softly,2002
8596,Revenge of the Pink Panther,1978
8600,Angels with Dirty Faces,1938
8604,Taxi,1998
8605,Taxi 3,2003
8609,Our Hospitality,1923
8610,All of Me,1984
8612,Lassie Come Home,1943
8614,Overboard,1987
8616,By the Light of the Silvery Moon,1953
8618,Johnny Guitar,1954
8622,Fahrenheit 9/11,2004
8623,Roxanne,1987
8626,Dr. Terror's House of Horrors,1965
8630,Such a Long Journey,1998
8631,Hard Times,1975
8634,Tank,1984
8636,Spider-Man 2,2004
8638,Before Sunset,2004
8640,King Arthur,2004
8641,Anchorman: The Legend of Ron Burgundy,2004
8642,Sleepover,2004
8644,"I, Robot",2004
8650,Long Day's Journey Into Night,1962
8651,Man of La Mancha,1972
8658,Zandalee,1991
8661,How the West Was Won,1962
8662,Joan of Arc,1948
8663,Live Forever,2003
8666,Catwoman,2004
8667,A Home at the End of the World,2004
8668,Some Girl,1998
8690,Slaughterhouse-Five,1972
8692,Wake Island,1942
8694,You Were Never Lovelier,1942
8696,Breezy,1973
8700,Destination Tokyo,1943
8709,How I Got Into College,1989
8710,Map of the Human Heart,1993
8711,Mr. Blandings Builds His Dream House,1948
8712,My Favorite Wife,1940
8722,Two of a Kind,1983
8725,"Goodbye, Columbus",1969
8731,Moulin Rouge,1952
8734,Love Happy,1949
8739,Mamma Roma,1962
8741,Ruby Cairo,1993
8746,King of the Ants,2003
8765,This Gun for Hire,1942
8768,Criss Cross,1949
8773,Sherlock Holmes and the Secret Weapon,1942
8784,Garden State,2004
8790,Revengers Tragedy,2002
8793,PTU,2003
8798,Collateral,2004
8799,Little Black Book,2004
8800,Code 46,2003
8809,Danny Deckchair,2003
8810,AVP: Alien vs. Predator,2004
8813,We Don't Live Here Anymore,2004
8814,Without a Paddle,2004
8815,Exorcist: The Beginning,2004
8825,Cheerleader Camp,1987
8828,Dead Ringer,1964
8830,Anacondas: The Hunt for the Blood Orchid,2004
8831,Suspect Zero,2004
8833,Vanity Fair,2004
8835,Paparazzi,2004
8836,Wicker Park,2004
8838,Alice Doesn't Live Here Anymore,1974
8841,Seeing Other People,2004
8852,Lord Jim,1965
8860,Cellular,2004
8861,Resident Evil: Apocalypse,2004
8862,Criminal,2004
8865,Sky Captain and the World of Tomorrow,2004
8866,Wimbledon,2004
8868,Head in the Clouds,2004
8869,First Daughter,2004
8874,Shaun of the Dead,2004
8879,Murder on the Orient Express,1974
8880,Mask,1985
8887,Whispers in the Dark,1992
8905,1492: Conquest of Paradise,1992
8906,Cannibal Holocaust,1980
8907,Shark Tale,2004
8908,Ladder 49,2004
8910,I Heart Huckabees,2004
8912,Taxi,2004
8913,Around the Bend,2004
8914,Primer,2004
8915,Stage Beauty,2004
8916,Shall We Dance?,2004
8917,Team America: World Police,2004
8919,P.S.,2004
8923,Tess,1979
8932,It's Alive,1974
8937,Friday Night Lights,2004
8938,Tarnation,2003
8943,Being Julia,2004
8946,Surviving Christmas,2004
8948,Alfie,2004
8949,Sideways,2004
8950,The Machinist,2004
8951,Vera Drake,2004
8955,Undertow,2004
8956,Enduring Love,2004
8957,Saw,2004
8958,Ray,2004
8959,Birth,2004
8963,It's All About Love,2003
8966,Kinsey,2004
8968,After the Sunset,2004
8969,Bridget Jones: The Edge of Reason,2004
8970,Finding Neverland,2004
8972,National Treasure,2004
8977,Alexander,2004
8978,Christmas with the Kranks,2004
8981,Closer,2004
8982,I Am David,2003
8984,Ocean's Twelve,2004
8985,Blade: Trinity,2004
8989,Damn Yankees!,1958
8999,"That's Entertainment, Part II",1976
9002,Alexander the Great,1956
9004,D.A.R.Y.L.,1985
9005,Fire in the Sky,1993
9011,Portrait of Jennie,1948
9014,Since You Went Away,1944
9018,Control Room,2004
25736,Dr. Jekyll and Mr. Hyde,1920
25753,Greed,1924
25769,"Steamboat Bill, Jr.",1928
25773,Little Caesar,1931
25777,Monkey Business,1931
25778,Night Nurse,1931
25783,Doctor X,1932
25788,Scarface,1932
25789,Shanghai Express,1932
25795,Dinner at Eight,1933
25797,Gold Diggers of 1933,1933
25800,Lady for a Day,1933
25801,She Done Him Wrong,1933
25819,Mark of the Vampire,1935
25822,Werewolf of London,1935
25825,Fury,1936
25826,Libeled Lady,1936
25827,Mr. Deeds Goes to Town,1936
25830,Show Boat,1936
25831,These Three,1936
25832,Wife vs. Secretary,1936
25833,Camille,1936
25834,Captains Courageous,1937
25835,Dead End,1937
25839,Nothing Sacred,1937
25841,Stage Door,1937
25842,Topper,1937
25850,Holiday,1938
25852,Gaslight,1940
25856,Wuthering Heights,1939
25859,Abe Lincoln in Illinois,1940
25860,Boom Town,1940
25868,Ball of Fire,1941
25870,Here Comes Mr. Jordan,1941
25874,Never Give a Sucker an Even Break,1941
25875,That Uncertain Feeling,1941
25878,Across the Pacific,1942
25879,All Through the Night,1941
25884,My Favorite Blonde,1942
25886,Random Harvest,1942
25888,Action in the North Atlantic,1943
25891,Heaven Can Wait,1943
25894,Mr. Lucky,1943
25899,Cover Girl,1944
25904,Ministry of Fear,1944
25906,Mr. Skeffington,1944
25908,Passage to Marseille,1944
25913,Isle of the Dead,1945
25916,They Were Expendable,1945
25922,Deception,1946
25923,Great Expectations,1946
25924,Humoresque,1946
25929,Nightmare Alley,1947
25930,Odd Man Out,1947
25937,Easter Parade,1948
25938,Fort Apache,1948
25941,Letter from an Unknown Woman,1948
25945,They Live by Night,1949
25947,Unfaithfully Yours,1948
25962,King Solomon's Mines,1950
25971,Carrie,1952
25972,Clash by Night,1952
25993,Magnificent Obsession,1954
25994,Salt of the Earth,1954
25998,Three Coins in the Fountain,1954
25999,The Wild One,1953
26010,Carousel,1956
26021,Jailhouse Rock,1957
26038,Teacher's Pet,1958
26044,Al Capone,1959
26052,Pickpocket,1959
26074,Paris Blues,1961
26085,Mutiny on the Bounty,1962
26101,McLintock!,1963
26104,Murder at the Gallop,1963
26110,36 Hours,1965
26111,Becket,1964
26112,Behold a Pale Horse,1964
26116,"Hush... Hush, Sweet Charlotte",1964
26124,Robinson Crusoe on Mars,1964
26128,What a Way to Go!,1964
26134,Dracula: Prince of Darkness,1966
26152,Batman,1966
26155,Khartoum,1966
26157,Manos: The Hands of Fate,1966
26172,Point Blank,1967
26177,Tony Rome,1967
26178,Two for the Road,1967
26180,Up the Down Staircase,1967
26191,Petulia,1968
26198,"Yours, Mine and Ours",1968
26199,Alice's Restaurant,1969
26207,Last Summer,1969
26210,Marlowe,1969
26231,Performance,1970
26237,Zabriskie Point,1970
26241,The Devils,1971
26242,Duel,1971
26246,Johnny Got His Gun,1971
26247,Lawman,1971
26253,Nicholas and Alexandra,1971
26256,Support Your Local Gunfighter,1971
26265,Dr. Phibes Rises Again,1972
26271,Lady Sings the Blues,1972
26277,Slither,1973
26283,Charley Varrick,1973
26285,Dark Star,1974
26290,Executive Action,1973
26301,Save the Tiger,1973
26302,Scarecrow,1973
26303,Sisters,1973
26306,Theatre of Blood,1973
26309,Walking Tall,1973
26312,Butley,1974
26313,California Split,1974
